Order ID,Order Date,Segment,State,Product,Category,Quantity,Unit Price,Discount,Sales,Shipping,Profit,Channel,Status
ORD-10643,2025-03-02,Consumer,GA,LED Strip Lights,Home,1,22.0,0.15,18.7,0,13.7,Website,Delivered
ORD-10644,2025-10-06,Consumer,CA,LED Strip Lights,Home,2,22.0,0.2,35.2,6.99,28.21,TikTok,Cancelled
ORD-10645,2025-02-10,Corporate,FL,LED Strip Lights,Home,2,22.0,0.05,41.8,6.99,34.809999999999995,TikTok,Delivered
ORD-10646,2025-01-26,Consumer,FL,Protein Bar Box,Grocery,3,19.99,0.1,53.97,0,48.97,Website,Delivered
ORD-10647,2025-06-19,Consumer,FL,Yoga Mat,Sports,1,24.0,0.15,20.4,4.99,10.41,Website,Delivered
ORD-10648,2025-08-22,Corporate,TX,Desk Lamp,Home,2,32.0,0.15,54.4,0,54.4,Website,Delivered
ORD-10649,2026-01-24,Consumer,FL,Running Socks 3pk,Apparel,1,11.0,0.05,10.45,0,10.45,Website,Delivered
ORD-10650,2025-09-26,Consumer,GA,Desk Lamp,Home,1,32.0,0.1,28.8,6.99,21.810000000000002,Website,Returned
ORD-10651,2025-08-07,Corporate,TX,Notebook Set,Office,1,9.99,0.05,9.49,4.99,4.5,TikTok,Returned
ORD-10652,2025-09-24,Corporate,CA,Running Socks 3pk,Apparel,1,11.0,0.1,9.9,6.99,2.91,Website,Returned
ORD-10653,2025-01-01,Consumer,FL,Coffee Beans 1lb,Grocery,3,14.99,0,44.97,0,44.97,Website,Cancelled
ORD-10654,2025-01-24,Consumer,TX,Coffee Beans 1lb,Grocery,2,14.99,0.05,28.48,6.99,21.490000000000002,Amazon,Delivered
ORD-10655,2025-05-11,Consumer,NC,Wireless Earbuds,Electronics,3,29.99,0,89.97,4.99,84.98,TikTok,Delivered
ORD-10656,2025-06-24,Consumer,FL,Wireless Earbuds,Electronics,1,29.99,0.15,25.49,4.99,20.5,Website,Delivered
ORD-10657,2025-01-19,Corporate,FL,Running Socks 3pk,Apparel,3,11.0,0.05,31.35,6.99,24.36,Amazon,Delivered
ORD-10658,2026-01-16,Consumer,NC,Notebook Set,Office,1,9.99,0.05,9.49,6.99,2.5,Amazon,Delivered
ORD-10659,2025-10-23,Corporate,TX,Notebook Set,Office,2,9.99,0,19.98,0,19.98,Website,Delivered
ORD-10660,2025-06-23,Consumer,FL,Yoga Mat,Sports,1,24.0,0.2,19.2,0,19.2,Instagram,Delivered
ORD-10661,2025-12-28,Consumer,FL,Protein Bar Box,Grocery,1,19.99,0.2,15.99,4.99,11.0,Website,Delivered
ORD-10662,2025-04-21,Corporate,NC,Coffee Beans 1lb,Grocery,1,14.99,0.05,14.24,4.99,9.25,Website,Delivered
ORD-10663,2025-09-05,Corporate,FL,Coffee Beans 1lb,Grocery,1,14.99,0.05,14.24,0,14.24,Instagram,Cancelled
ORD-10664,2025-03-15,Consumer,FL,Notebook Set,Office,1,9.99,0.2,7.99,4.99,3.0,Website,Delivered
ORD-10665,2025-01-03,Consumer,FL,Water Bottle,Sports,3,18.5,0.2,44.4,0,44.4,TikTok,Delivered
ORD-10666,2025-09-24,Corporate,NC,Running Socks 3pk,Apparel,2,11.0,0,22.0,0,17.0,Website,Cancelled
ORD-10667,2025-05-27,Consumer,TX,Coffee Beans 1lb,Grocery,1,14.99,0,14.99,0,14.99,Amazon,Delivered
ORD-10668,2025-02-28,Consumer,FL,Desk Lamp,Home,1,32.0,0,32.0,4.99,27.009999999999998,Website,Returned
ORD-10669,2025-10-21,Consumer,FL,Running Socks 3pk,Apparel,1,11.0,0,11.0,4.99,1.01,TikTok,Delivered
ORD-10670,2025-01-15,Consumer,FL,Notebook Set,Office,2,9.99,0,19.98,0,14.98,Website,Delivered
ORD-10671,2025-11-12,Consumer,NC,Water Bottle,Sports,2,18.5,0,37.0,6.99,30.009999999999998,Website,Cancelled
ORD-10672,2025-10-18,Consumer,FL,Notebook Set,Office,1,9.99,0.2,7.99,6.99,1.0,Amazon,Delivered
ORD-10673,2025-08-29,Consumer,GA,Phone Case,Accessories,2,12.5,0,25.0,6.99,13.01,TikTok,Delivered
ORD-10674,2025-06-16,Consumer,CA,Running Socks 3pk,Apparel,2,11.0,0,22.0,4.99,12.01,Instagram,Delivered
ORD-10675,2025-05-25,Consumer,FL,Running Socks 3pk,Apparel,2,11.0,0.05,20.9,0,20.9,Instagram,Cancelled
ORD-10676,2025-06-04,Corporate,CA,Phone Case,Accessories,1,12.5,0.1,11.25,0,11.25,Instagram,Delivered
ORD-10677,2025-09-04,Consumer,FL,Protein Bar Box,Grocery,1,19.99,0.1,17.99,0,17.99,Amazon,Returned
ORD-10678,2025-10-06,Corporate,GA,Water Bottle,Sports,2,18.5,0.1,33.3,4.99,28.309999999999995,Amazon,Delivered
ORD-10679,2025-06-16,Corporate,FL,Protein Bar Box,Grocery,2,19.99,0,39.98,6.99,32.989999999999995,Website,Delivered
ORD-10680,2025-12-17,Corporate,NY,Water Bottle,Sports,1,18.5,0.1,16.65,0,16.65,Amazon,Cancelled
ORD-10681,2025-10-25,Corporate,FL,Wireless Earbuds,Electronics,1,29.99,0,29.99,0,29.99,Amazon,Delivered
ORD-10682,2025-11-12,Corporate,CA,LED Strip Lights,Home,2,22.0,0,44.0,6.99,37.01,Amazon,Delivered
ORD-10683,2025-08-11,Corporate,TX,Desk Lamp,Home,2,32.0,0.2,51.2,4.99,46.21,TikTok,Delivered
ORD-10684,2025-05-31,Consumer,TX,Protein Bar Box,Grocery,2,19.99,0.05,37.98,0,37.98,Website,Delivered
ORD-10685,2025-01-16,Consumer,NY,Notebook Set,Office,1,9.99,0,9.99,4.99,5.0,Instagram,Cancelled
ORD-10686,2025-07-15,Consumer,GA,Running Socks 3pk,Apparel,3,11.0,0.05,31.35,6.99,24.36,Instagram,Delivered
ORD-10687,2025-08-02,Consumer,NC,Coffee Beans 1lb,Grocery,2,14.99,0.05,28.48,4.99,23.490000000000002,Amazon,Delivered
ORD-10688,2025-03-15,Corporate,CA,Yoga Mat,Sports,1,24.0,0,24.0,0,24.0,Website,Delivered
ORD-10689,2025-08-22,Corporate,NY,Yoga Mat,Sports,3,24.0,0.2,57.6,6.99,50.61,Instagram,Returned
ORD-10690,2025-07-16,Consumer,GA,Water Bottle,Sports,2,18.5,0.2,29.6,6.99,22.61,TikTok,Delivered
ORD-10691,2025-12-31,Corporate,NC,Protein Bar Box,Grocery,2,19.99,0.2,31.98,0,31.98,TikTok,Returned
ORD-10692,2025-12-27,Consumer,FL,Running Socks 3pk,Apparel,1,11.0,0,11.0,6.99,4.01,Amazon,Delivered
ORD-10693,2025-08-27,Corporate,FL,Yoga Mat,Sports,3,24.0,0.15,61.2,4.99,56.21,TikTok,Delivered
ORD-10694,2025-12-17,Corporate,NC,Coffee Beans 1lb,Grocery,2,14.99,0.15,25.48,0,25.48,Website,Returned
ORD-10695,2025-10-21,Corporate,TX,Wireless Earbuds,Electronics,2,29.99,0.05,56.98,6.99,49.989999999999995,Website,Delivered
ORD-10696,2026-01-08,Corporate,NC,Yoga Mat,Sports,1,24.0,0.15,20.4,4.99,10.41,Instagram,Returned
ORD-10697,2026-01-13,Corporate,FL,Yoga Mat,Sports,2,24.0,0,48.0,4.99,43.01,Website,Delivered
ORD-10698,2025-05-10,Consumer,NC,Notebook Set,Office,1,9.99,0.2,7.99,4.99,3.0,Website,Delivered
ORD-10699,2025-12-04,Consumer,TX,Phone Case,Accessories,2,12.5,0,25.0,0,25.0,Website,Cancelled
ORD-10700,2025-06-25,Consumer,FL,Coffee Beans 1lb,Grocery,2,14.99,0,29.98,0,29.98,Website,Delivered
ORD-10701,2026-01-07,Corporate,FL,Water Bottle,Sports,2,18.5,0,37.0,6.99,30.009999999999998,Amazon,Delivered
ORD-10702,2025-01-27,Consumer,CA,Wireless Earbuds,Electronics,3,29.99,0,89.97,0,89.97,Website,Delivered
ORD-10703,2025-08-31,Consumer,FL,Notebook Set,Office,1,9.99,0.05,9.49,6.99,2.5,Instagram,Delivered
ORD-10704,2025-09-29,Corporate,FL,Desk Lamp,Home,2,32.0,0.05,60.8,4.99,50.81,TikTok,Cancelled
ORD-10705,2025-06-21,Consumer,NC,Running Socks 3pk,Apparel,2,11.0,0.1,19.8,4.99,14.81,Website,Cancelled
ORD-10706,2026-01-11,Corporate,GA,Protein Bar Box,Grocery,2,19.99,0.05,37.98,0,37.98,Amazon,Cancelled
ORD-10707,2025-12-11,Consumer,FL,Yoga Mat,Sports,1,24.0,0.1,21.6,0,16.6,Website,Returned
ORD-10708,2025-04-23,Corporate,NC,Phone Case,Accessories,3,12.5,0.05,35.62,4.99,30.629999999999995,Website,Delivered
ORD-10709,2025-11-03,Corporate,FL,Protein Bar Box,Grocery,1,19.99,0,19.99,0,19.99,Website,Delivered
ORD-10710,2025-02-26,Corporate,FL,Protein Bar Box,Grocery,1,19.99,0.05,18.99,0,18.99,Instagram,Cancelled
ORD-10711,2026-01-29,Consumer,TX,Phone Case,Accessories,3,12.5,0.05,35.62,4.99,30.629999999999995,Website,Delivered
ORD-10712,2025-01-31,Consumer,NC,Wireless Earbuds,Electronics,2,29.99,0.05,56.98,4.99,51.989999999999995,Website,Delivered
ORD-10713,2025-11-27,Consumer,FL,Coffee Beans 1lb,Grocery,2,14.99,0.05,28.48,0,23.48,Instagram,Delivered
ORD-10714,2026-01-02,Consumer,FL,Protein Bar Box,Grocery,3,19.99,0,59.97,6.99,47.98,Website,Returned
ORD-10715,2025-03-18,Corporate,FL,Desk Lamp,Home,2,32.0,0,64.0,6.99,57.01,Amazon,Delivered
ORD-10716,2025-07-20,Corporate,FL,Desk Lamp,Home,1,32.0,0.15,27.2,4.99,22.21,Instagram,Delivered
ORD-10717,2025-10-04,Consumer,FL,Water Bottle,Sports,2,18.5,0.2,29.6,0,29.6,Amazon,Delivered
ORD-10718,2025-06-20,Corporate,NC,Phone Case,Accessories,2,12.5,0.1,22.5,4.99,17.509999999999998,Amazon,Cancelled
ORD-10719,2025-02-11,Consumer,NC,Phone Case,Accessories,1,12.5,0.1,11.25,4.99,6.26,Website,Returned
ORD-10720,2025-06-03,Corporate,NY,Wireless Earbuds,Electronics,2,29.99,0.15,50.98,0,50.98,Amazon,Cancelled
ORD-10721,2026-01-12,Consumer,FL,Running Socks 3pk,Apparel,2,11.0,0,22.0,6.99,10.01,Website,Cancelled
ORD-10722,2025-02-02,Corporate,NC,Protein Bar Box,Grocery,1,19.99,0.05,18.99,6.99,11.999999999999998,Instagram,Delivered
ORD-10723,2026-01-05,Consumer,NY,Wireless Earbuds,Electronics,1,29.99,0,29.99,4.99,20.0,Amazon,Cancelled
ORD-10724,2026-01-15,Corporate,GA,Notebook Set,Office,2,9.99,0.15,16.98,0,16.98,Website,Cancelled
ORD-10725,2025-08-30,Corporate,FL,Yoga Mat,Sports,2,24.0,0.15,40.8,0,40.8,Amazon,Delivered
ORD-10726,2025-06-07,Consumer,CA,Wireless Earbuds,Electronics,1,29.99,0.15,25.49,0,25.49,TikTok,Delivered
ORD-10727,2025-02-02,Consumer,NY,Phone Case,Accessories,1,12.5,0.05,11.88,0,11.88,Amazon,Cancelled
ORD-10728,2025-06-14,Consumer,FL,Water Bottle,Sports,1,18.5,0,18.5,0,18.5,Website,Delivered
ORD-10729,2025-03-28,Corporate,TX,Phone Case,Accessories,1,12.5,0,12.5,6.99,5.51,Instagram,Delivered
ORD-10730,2025-11-20,Corporate,NY,Protein Bar Box,Grocery,1,19.99,0,19.99,0,19.99,Website,Delivered
ORD-10731,2025-02-15,Corporate,NC,Phone Case,Accessories,1,12.5,0,12.5,0,12.5,Instagram,Cancelled
ORD-10732,2025-09-25,Consumer,NY,Yoga Mat,Sports,1,24.0,0,24.0,4.99,19.009999999999998,Website,Returned
ORD-10733,2025-11-10,Consumer,NC,Wireless Earbuds,Electronics,2,29.99,0,59.98,6.99,52.989999999999995,Website,Returned
ORD-10734,2025-11-13,Consumer,GA,Coffee Beans 1lb,Grocery,1,14.99,0,14.99,0,14.99,Amazon,Cancelled
ORD-10735,2025-02-27,Consumer,CA,Coffee Beans 1lb,Grocery,1,14.99,0,14.99,0,14.99,Website,Cancelled
ORD-10736,2025-05-26,Consumer,NY,Wireless Earbuds,Electronics,1,29.99,0.15,25.49,4.99,20.5,TikTok,Delivered
ORD-10737,2025-10-03,Consumer,FL,Wireless Earbuds,Electronics,1,29.99,0.15,25.49,0,25.49,Instagram,Returned
ORD-10738,2025-10-31,Corporate,TX,Phone Case,Accessories,1,12.5,0,12.5,6.99,5.51,Amazon,Cancelled
ORD-10739,2025-06-16,Consumer,FL,Running Socks 3pk,Apparel,1,11.0,0.2,8.8,0,8.8,Instagram,Delivered
ORD-10740,2025-10-27,Consumer,FL,Water Bottle,Sports,1,18.5,0,18.5,6.99,11.51,Website,Delivered
ORD-10741,2025-07-11,Consumer,CA,Protein Bar Box,Grocery,2,19.99,0,39.98,6.99,32.989999999999995,Amazon,Delivered
ORD-10742,2025-01-17,Corporate,FL,Desk Lamp,Home,1,32.0,0,32.0,0,32.0,Website,Delivered
ORD-10743,2025-04-23,Consumer,FL,LED Strip Lights,Home,2,22.0,0,44.0,4.99,39.01,Amazon,Returned
ORD-10744,2025-02-14,Consumer,CA,Yoga Mat,Sports,2,24.0,0.1,43.2,0,43.2,Website,Returned
ORD-10745,2026-01-09,Consumer,GA,LED Strip Lights,Home,2,22.0,0,44.0,0,44.0,Instagram,Returned
ORD-10746,2025-08-02,Consumer,FL,Coffee Beans 1lb,Grocery,2,14.99,0,29.98,0,29.98,Amazon,Returned
ORD-10747,2025-09-03,Corporate,FL,Wireless Earbuds,Electronics,2,29.99,0.1,53.98,6.99,46.989999999999995,Website,Delivered
ORD-10748,2025-04-22,Consumer,TX,Notebook Set,Office,1,9.99,0.15,8.49,6.99,1.5,Amazon,Delivered
ORD-10749,2025-03-24,Corporate,CA,Wireless Earbuds,Electronics,2,29.99,0.15,50.98,4.99,45.989999999999995,Amazon,Returned
ORD-10750,2025-12-27,Consumer,FL,Wireless Earbuds,Electronics,2,29.99,0.05,56.98,0,56.98,Website,Cancelled
ORD-10751,2025-11-18,Consumer,NY,LED Strip Lights,Home,3,22.0,0.15,56.1,0,56.1,Website,Returned
ORD-10752,2025-12-24,Corporate,GA,Wireless Earbuds,Electronics,1,29.99,0.05,28.49,4.99,23.5,Website,Returned
ORD-10753,2025-01-27,Consumer,NY,Running Socks 3pk,Apparel,3,11.0,0,33.0,4.99,28.009999999999998,TikTok,Delivered
ORD-10754,2025-10-15,Corporate,GA,Running Socks 3pk,Apparel,1,11.0,0,11.0,0,6.0,Website,Delivered
ORD-10755,2026-01-13,Corporate,GA,Notebook Set,Office,1,9.99,0.15,8.49,6.99,1.5,Website,Delivered
ORD-10756,2025-05-22,Consumer,FL,Running Socks 3pk,Apparel,1,11.0,0.1,9.9,6.99,2.91,Instagram,Delivered
ORD-10757,2025-08-29,Corporate,NC,Notebook Set,Office,2,9.99,0.2,15.98,0,15.98,Website,Cancelled
ORD-10758,2025-02-11,Consumer,FL,Phone Case,Accessories,1,12.5,0.05,11.88,0,11.88,Website,Delivered
ORD-10759,2025-09-12,Consumer,GA,Yoga Mat,Sports,1,24.0,0,24.0,0,24.0,Amazon,Delivered
ORD-10760,2025-08-31,Consumer,NY,Desk Lamp,Home,2,32.0,0.15,54.4,0,54.4,Amazon,Delivered
ORD-10761,2025-04-29,Corporate,TX,Desk Lamp,Home,1,32.0,0,32.0,0,32.0,Website,Cancelled
ORD-10762,2025-08-23,Consumer,FL,Running Socks 3pk,Apparel,2,11.0,0.1,19.8,6.99,12.81,Website,Delivered
ORD-10763,2025-05-28,Consumer,FL,Desk Lamp,Home,1,32.0,0.05,30.4,4.99,25.409999999999997,Instagram,Delivered
ORD-10764,2025-04-04,Consumer,FL,Protein Bar Box,Grocery,1,19.99,0.15,16.99,4.99,11.999999999999998,Website,Delivered
ORD-10765,2025-05-14,Consumer,FL,Running Socks 3pk,Apparel,2,11.0,0,22.0,6.99,15.01,Amazon,Delivered
ORD-10766,2025-08-18,Corporate,FL,Running Socks 3pk,Apparel,1,11.0,0,11.0,4.99,6.01,Website,Delivered
ORD-10767,2025-08-23,Consumer,FL,Water Bottle,Sports,2,18.5,0.2,29.6,0,24.6,Amazon,Returned
ORD-10768,2025-08-31,Consumer,FL,Notebook Set,Office,1,9.99,0.15,8.49,4.99,3.5,Amazon,Delivered
ORD-10769,2025-01-21,Consumer,FL,Running Socks 3pk,Apparel,3,11.0,0,33.0,6.99,26.009999999999998,Instagram,Returned
ORD-10770,2025-06-17,Consumer,GA,Coffee Beans 1lb,Grocery,2,14.99,0,29.98,0,29.98,Website,Delivered
ORD-10771,2025-12-13,Corporate,FL,Coffee Beans 1lb,Grocery,1,14.99,0,14.99,6.99,8.0,Instagram,Delivered
ORD-10772,2025-12-08,Consumer,NY,LED Strip Lights,Home,1,22.0,0.1,19.8,0,14.8,Instagram,Delivered
ORD-10773,2025-06-26,Consumer,NC,Water Bottle,Sports,1,18.5,0,18.5,4.99,13.51,TikTok,Delivered
ORD-10774,2025-08-15,Consumer,FL,Coffee Beans 1lb,Grocery,3,14.99,0.05,42.72,6.99,35.73,Instagram,Cancelled
ORD-10775,2025-03-15,Consumer,NC,Water Bottle,Sports,1,18.5,0.2,14.8,0,14.8,TikTok,Delivered
ORD-10776,2025-02-15,Consumer,NY,Phone Case,Accessories,2,12.5,0.2,20.0,6.99,13.01,Website,Delivered
ORD-10777,2025-04-13,Consumer,NY,Yoga Mat,Sports,2,24.0,0.05,45.6,0,45.6,Instagram,Delivered
ORD-10778,2025-10-14,Corporate,CA,Desk Lamp,Home,2,32.0,0,64.0,6.99,57.01,Website,Delivered
ORD-10779,2025-03-05,Corporate,NC,Desk Lamp,Home,1,32.0,0.15,27.2,6.99,20.21,Instagram,Cancelled
ORD-10780,2025-09-10,Consumer,TX,Coffee Beans 1lb,Grocery,1,14.99,0,14.99,4.99,10.0,TikTok,Delivered
ORD-10781,2025-12-22,Consumer,TX,Desk Lamp,Home,3,32.0,0.15,81.6,6.99,74.61,TikTok,Delivered
ORD-10782,2025-03-16,Consumer,CA,Desk Lamp,Home,1,32.0,0.1,28.8,0,28.8,Website,Delivered
ORD-10783,2025-08-03,Corporate,TX,Yoga Mat,Sports,1,24.0,0,24.0,4.99,14.01,Website,Returned
ORD-10784,2026-01-27,Consumer,FL,Phone Case,Accessories,2,12.5,0,25.0,0,25.0,Website,Cancelled
ORD-10785,2025-02-19,Corporate,TX,Desk Lamp,Home,1,32.0,0.15,27.2,4.99,22.21,Website,Delivered
ORD-10786,2025-07-30,Consumer,FL,Notebook Set,Office,1,9.99,0,9.99,6.99,-2.0,Website,Returned
ORD-10787,2025-08-02,Consumer,FL,Coffee Beans 1lb,Grocery,1,14.99,0.2,11.99,0,6.99,Website,Delivered
ORD-10788,2025-03-13,Consumer,TX,LED Strip Lights,Home,1,22.0,0,22.0,4.99,17.009999999999998,Website,Delivered
ORD-10789,2025-12-19,Consumer,NC,Phone Case,Accessories,1,12.5,0,12.5,0,7.5,Website,Delivered
ORD-10790,2025-02-09,Consumer,CA,Water Bottle,Sports,3,18.5,0.2,44.4,0,44.4,Website,Delivered
ORD-10791,2025-08-29,Consumer,NC,Phone Case,Accessories,1,12.5,0.2,10.0,0,5.0,Website,Cancelled
ORD-10792,2025-11-05,Consumer,GA,Wireless Earbuds,Electronics,1,29.99,0.2,23.99,0,23.99,Website,Delivered
ORD-10793,2025-10-24,Consumer,TX,Phone Case,Accessories,1,12.5,0.2,10.0,4.99,5.01,TikTok,Cancelled
ORD-10794,2025-02-20,Corporate,FL,Protein Bar Box,Grocery,1,19.99,0.1,17.99,0,17.99,Amazon,Delivered
ORD-10795,2026-01-07,Consumer,GA,Desk Lamp,Home,1,32.0,0.2,25.6,0,25.6,Amazon,Delivered
ORD-10796,2025-08-14,Corporate,FL,Running Socks 3pk,Apparel,3,11.0,0.1,29.7,0,29.7,Website,Delivered
ORD-10797,2025-07-28,Consumer,TX,Water Bottle,Sports,1,18.5,0.1,16.65,0,11.65,Website,Returned
ORD-10798,2025-12-27,Consumer,FL,Yoga Mat,Sports,2,24.0,0.2,38.4,4.99,28.41,Instagram,Delivered
ORD-10799,2025-12-18,Consumer,GA,Water Bottle,Sports,1,18.5,0.05,17.57,4.99,12.58,Website,Delivered
ORD-10800,2025-12-14,Consumer,FL,Coffee Beans 1lb,Grocery,1,14.99,0.2,11.99,6.99,0.0,Amazon,Delivered
ORD-10801,2025-03-03,Consumer,NY,Phone Case,Accessories,2,12.5,0.05,23.75,0,23.75,TikTok,Delivered
ORD-10802,2025-06-23,Consumer,NY,Yoga Mat,Sports,1,24.0,0,24.0,0,19.0,Instagram,Cancelled
ORD-10803,2026-01-23,Corporate,NY,LED Strip Lights,Home,1,22.0,0.2,17.6,4.99,12.610000000000001,Amazon,Returned
ORD-10804,2025-03-17,Consumer,FL,Water Bottle,Sports,2,18.5,0.1,33.3,4.99,23.31,Instagram,Delivered
ORD-10805,2025-02-20,Corporate,FL,Coffee Beans 1lb,Grocery,3,14.99,0,44.97,0,44.97,Instagram,Cancelled
ORD-10806,2025-03-20,Consumer,FL,Wireless Earbuds,Electronics,1,29.99,0.05,28.49,4.99,23.5,Amazon,Returned
ORD-10807,2025-12-05,Consumer,CA,LED Strip Lights,Home,2,22.0,0,44.0,4.99,39.01,TikTok,Delivered
ORD-10808,2025-08-09,Consumer,NY,Notebook Set,Office,2,9.99,0,19.98,0,19.98,Instagram,Delivered
ORD-10809,2025-10-13,Corporate,NC,LED Strip Lights,Home,1,22.0,0,22.0,0,22.0,Website,Delivered
ORD-10810,2025-09-07,Consumer,CA,Water Bottle,Sports,1,18.5,0,18.5,6.99,11.51,Amazon,Returned
ORD-10811,2025-09-17,Consumer,NY,Protein Bar Box,Grocery,2,19.99,0.05,37.98,0,37.98,TikTok,Delivered
ORD-10812,2025-06-14,Consumer,FL,Protein Bar Box,Grocery,3,19.99,0,59.97,4.99,54.98,Website,Delivered
ORD-10813,2026-01-27,Corporate,TX,Running Socks 3pk,Apparel,3,11.0,0.1,29.7,0,29.7,Instagram,Delivered
ORD-10814,2025-12-05,Consumer,GA,Running Socks 3pk,Apparel,2,11.0,0,22.0,0,22.0,Website,Returned
ORD-10815,2025-02-28,Consumer,FL,Phone Case,Accessories,3,12.5,0,37.5,4.99,27.51,Website,Delivered
ORD-10816,2025-10-18,Corporate,NY,LED Strip Lights,Home,3,22.0,0.2,52.8,6.99,45.809999999999995,Amazon,Delivered
ORD-10817,2025-10-20,Consumer,TX,Protein Bar Box,Grocery,1,19.99,0,19.99,6.99,12.999999999999998,Instagram,Delivered
ORD-10818,2025-03-27,Corporate,NC,Coffee Beans 1lb,Grocery,1,14.99,0.05,14.24,4.99,9.25,Instagram,Delivered
ORD-10819,2025-10-02,Consumer,NC,LED Strip Lights,Home,3,22.0,0.2,52.8,0,52.8,Website,Returned
ORD-10820,2026-01-03,Corporate,FL,Water Bottle,Sports,1,18.5,0.1,16.65,0,16.65,Website,Delivered
ORD-10821,2025-04-18,Consumer,FL,Protein Bar Box,Grocery,2,19.99,0.05,37.98,6.99,30.989999999999995,Website,Returned
ORD-10822,2025-04-13,Consumer,NY,Desk Lamp,Home,2,32.0,0.15,54.4,4.99,49.41,TikTok,Delivered
ORD-10823,2025-10-23,Consumer,GA,Notebook Set,Office,1,9.99,0,9.99,0,9.99,Amazon,Delivered
ORD-10824,2025-10-17,Corporate,FL,Desk Lamp,Home,3,32.0,0.1,86.4,6.99,79.41000000000001,Website,Delivered
ORD-10825,2025-08-11,Consumer,TX,Yoga Mat,Sports,1,24.0,0,24.0,4.99,19.009999999999998,Website,Cancelled
ORD-10826,2025-11-27,Consumer,NC,Coffee Beans 1lb,Grocery,2,14.99,0,29.98,4.99,24.990000000000002,Website,Delivered
ORD-10827,2025-01-15,Consumer,NC,Coffee Beans 1lb,Grocery,1,14.99,0,14.99,0,14.99,TikTok,Delivered
ORD-10828,2025-03-23,Consumer,FL,Water Bottle,Sports,3,18.5,0,55.5,0,50.5,Website,Cancelled
ORD-10829,2026-01-05,Consumer,FL,Notebook Set,Office,1,9.99,0.15,8.49,0,3.49,Website,Delivered
ORD-10830,2025-07-28,Consumer,FL,Protein Bar Box,Grocery,1,19.99,0.2,15.99,0,15.99,Amazon,Delivered
ORD-10831,2025-09-25,Corporate,NC,Coffee Beans 1lb,Grocery,1,14.99,0.1,13.49,0,13.49,Website,Delivered
ORD-10832,2025-06-18,Corporate,NY,Protein Bar Box,Grocery,1,19.99,0.2,15.99,4.99,11.0,Amazon,Delivered
ORD-10833,2025-03-31,Consumer,NC,Water Bottle,Sports,1,18.5,0,18.5,0,18.5,Website,Returned
ORD-10834,2025-12-25,Consumer,TX,Wireless Earbuds,Electronics,2,29.99,0.1,53.98,4.99,48.989999999999995,Instagram,Cancelled
ORD-10835,2025-07-05,Consumer,TX,Coffee Beans 1lb,Grocery,1,14.99,0.2,11.99,0,11.99,Website,Cancelled
ORD-10836,2025-12-20,Corporate,GA,Protein Bar Box,Grocery,1,19.99,0.2,15.99,0,15.99,Instagram,Delivered
ORD-10837,2025-08-15,Consumer,FL,Running Socks 3pk,Apparel,3,11.0,0,33.0,0,33.0,Instagram,Delivered
ORD-10838,2025-06-02,Consumer,FL,Desk Lamp,Home,1,32.0,0.2,25.6,0,25.6,Amazon,Delivered
ORD-10839,2026-02-04,Consumer,CA,Water Bottle,Sports,1,18.5,0,18.5,0,18.5,Website,Cancelled
ORD-10840,2025-12-24,Consumer,FL,Water Bottle,Sports,1,18.5,0.2,14.8,0,14.8,TikTok,Cancelled
ORD-10841,2025-12-22,Consumer,FL,Notebook Set,Office,3,9.99,0,29.97,6.99,22.979999999999997,Website,Cancelled
ORD-10842,2025-07-25,Consumer,NC,LED Strip Lights,Home,3,22.0,0,66.0,0,66.0,Website,Delivered
ORD-10843,2025-11-01,Corporate,NY,Yoga Mat,Sports,1,24.0,0.1,21.6,0,21.6,Website,Delivered
ORD-10844,2025-03-30,Corporate,TX,LED Strip Lights,Home,3,22.0,0,66.0,4.99,61.01,Website,Delivered
ORD-10845,2025-07-13,Corporate,GA,Water Bottle,Sports,1,18.5,0,18.5,6.99,6.51,Website,Returned
ORD-10846,2025-08-25,Consumer,NC,Protein Bar Box,Grocery,3,19.99,0,59.97,0,59.97,Website,Delivered
ORD-10847,2025-03-18,Consumer,TX,Water Bottle,Sports,2,18.5,0.05,35.15,4.99,30.159999999999997,TikTok,Delivered
ORD-10848,2026-01-31,Consumer,CA,Wireless Earbuds,Electronics,3,29.99,0.1,80.97,6.99,68.98,Amazon,Delivered
ORD-10849,2025-07-15,Consumer,NY,Coffee Beans 1lb,Grocery,1,14.99,0,14.99,6.99,8.0,TikTok,Delivered
ORD-10850,2025-08-03,Consumer,NY,Desk Lamp,Home,3,32.0,0.15,81.6,0,81.6,Website,Delivered
ORD-10851,2025-05-08,Consumer,CA,Desk Lamp,Home,1,32.0,0.1,28.8,6.99,16.81,Instagram,Delivered
ORD-10852,2026-01-01,Consumer,NY,Running Socks 3pk,Apparel,3,11.0,0.05,31.35,0,31.35,Website,Delivered
ORD-10853,2025-06-20,Consumer,CA,Phone Case,Accessories,2,12.5,0,25.0,0,25.0,TikTok,Cancelled
ORD-10854,2025-01-03,Consumer,NY,Protein Bar Box,Grocery,3,19.99,0.15,50.97,0,50.97,Instagram,Cancelled
ORD-10855,2025-10-25,Consumer,NC,Running Socks 3pk,Apparel,1,11.0,0.1,9.9,0,9.9,Instagram,Delivered
ORD-10856,2025-12-30,Corporate,NY,LED Strip Lights,Home,1,22.0,0,22.0,4.99,12.01,Website,Delivered
